id,test_prefix,test_name
rng_1_1,"@Test
    void testCurrentThrowsForNullRandomSource_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> ThreadLocalRandomSource.current(null));
    }",ThreadLocalRandomSourceTest::testCurrentThrowsForNullRandomSource_1_oe
rng_2_1,"@Test
    void testCurrentThrowsForRandomSourceWithDataArguments_1_oe() {
        Assertions.assertThrows(IllegalArgumentException.class, () -> ThreadLocalRandomSource.current(RandomSource.TWO_CMRES_SELECT));
    }",ThreadLocalRandomSourceTest::testCurrentThrowsForRandomSourceWithDataArguments_1_oe
rng_3_1,"@Test
    void testCurrentForAllRandomSources_1_oe()
            throws InterruptedException, ExecutionException, TimeoutException {
        final RandomSource[] sources = RandomSource.values();
        final UniformRandomProvider[] rngs = new UniformRandomProvider[sources.length];

        for (int i = 0; i < sources.length; i++) {
            final RandomSource source = sources[i];
            if (toIgnore.contains(source)) {
                continue;
            }
            final UniformRandomProvider rng = getCurrent(source);
            Assertions.assertNotNull(rng, () -> ""Failed to create source: "" + source);
    }
    }",ThreadLocalRandomSourceTest::testCurrentForAllRandomSources_1_oe
rng_3_2,"@Test
    void testCurrentForAllRandomSources_2_oe()
            throws InterruptedException, ExecutionException, TimeoutException {
        final RandomSource[] sources = RandomSource.values();
        final UniformRandomProvider[] rngs = new UniformRandomProvider[sources.length];

        for (int i = 0; i < sources.length; i++) {
            final RandomSource source = sources[i];
            if (toIgnore.contains(source)) {
                continue;
            }
            final UniformRandomProvider rng = getCurrent(source);
            // removed other assertion
            rngs[i] = rng;
        }
        for (int i = 0; i < sources.length; i++) {
            final RandomSource source = sources[i];
            if (toIgnore.contains(source)) {
                continue;
            }
            final UniformRandomProvider rng = getCurrent(source);
            Assertions.assertSame(rngs[i], rng, () -> ""Failed to return same source: "" + source);
    }
    }",ThreadLocalRandomSourceTest::testCurrentForAllRandomSources_2_oe
rng_3_3,"@Test
    void testCurrentForAllRandomSources_3_oe()
            throws InterruptedException, ExecutionException, TimeoutException {
        final RandomSource[] sources = RandomSource.values();
        final UniformRandomProvider[] rngs = new UniformRandomProvider[sources.length];

        for (int i = 0; i < sources.length; i++) {
            final RandomSource source = sources[i];
            if (toIgnore.contains(source)) {
                continue;
            }
            final UniformRandomProvider rng = getCurrent(source);
            // removed other assertion
            rngs[i] = rng;
        }
        for (int i = 0; i < sources.length; i++) {
            final RandomSource source = sources[i];
            if (toIgnore.contains(source)) {
                continue;
            }
            final UniformRandomProvider rng = getCurrent(source);
            // removed other assertion
        }

        // Build on a new thread
        final UniformRandomProvider[] rngs2 = new UniformRandomProvider[rngs.length];
        final ExecutorService executor = Executors.newFixedThreadPool(1);
        final Future<?> future = executor.submit(
            new Runnable() {
                @Override
                public void run() {
                    for (int i = 0; i < sources.length; i++) {
                        if (toIgnore.contains(sources[i])) {
                            continue;
                        }
                        rngs2[i] = getCurrent(sources[i]);
                    }
                }
            });

        // Shutdown and wait for task to end
        executor.shutdown();
        future.get(30, TimeUnit.SECONDS);

        // The RNG from the new thread should be different
        for (int i = 0; i < sources.length; i++) {
            final RandomSource source = sources[i];
            if (toIgnore.contains(source)) {
                continue;
            }
            Assertions.assertNotSame(rngs[i], rngs2[i], () -> ""Failed to return different source: "" + source);
    }
    }",ThreadLocalRandomSourceTest::testCurrentForAllRandomSources_3_oe
rng_4_1,"@Test
    void testNextLongInRange_1_oe() {
        final long seed = RandomSource.createLong();
        // This will use the RNG core BaseProvider implementation.
        // Use a LongProvider to directly use the Random::nextLong method
        // which is different from IntProvider::nextLong.
        final UniformRandomProvider rng1 = new LongProvider() {
            private final Random random = new Random(seed);

            @Override
            public long next() {
                return random.nextLong();
            }
        };
        final UniformRandomProvider rng2 = new JDKRandomWrapper(new Random(seed));

        // Test cases
        // 1              : Smallest range
        // 256            : Integer power of 2
        // 56757          : Integer range
        // 1L << 32       : Non-integer power of 2
        // (1L << 62) + 1 : Worst case for rejection rate for the algorithm.
        //                  Reject probability is approximately 0.5 thus the test hits
        //                  all code paths.
        for (final long max : new long[] {1, 256, 56757, 1L << 32, (1L << 62) + 1}) {
            for (int i = 0; i < 10; i++) {
                Assertions.assertEquals(rng1.nextLong(max),rng2.nextLong(max));
    }
    }
    }",JDKRandomWrapperTest::testNextLongInRange_1_oe
rng_5_1,"@Test
    void testNextLongInRangeThrows_1_oe() {
        final UniformRandomProvider rng1 = new JDKRandomWrapper(new Random(5675767L));
        Assertions.assertThrows(IllegalArgumentException.class, () -> rng1.nextLong(0));
    }",JDKRandomWrapperTest::testNextLongInRangeThrows_1_oe
rng_6_1,"@ParameterizedTest
    @MethodSource(""getProvidersTestData"")
    void testUnsupportedSeedType_1_oe(ProvidersList.Data data) {
        final byte seed = 123;
        Assertions.assertThrows(UnsupportedOperationException.class, () -> data.getSource().create(seed, data.getArgs()));
    }",ProvidersCommonParametricTest::testUnsupportedSeedType_1_oe
rng_7_1,"@ParameterizedTest
    @MethodSource(""getProvidersTestData"")
    void testFactoryCreateMethod_1_oe(ProvidersList.Data data) {
        final RandomSource originalSource = data.getSource();
        final Object originalSeed = data.getSeed();
        final Object[] originalArgs = data.getArgs();
        // Cannot test providers that require arguments
        Assumptions.assumeTrue(originalArgs == null);
        @SuppressWarnings(""deprecation"")
        final UniformRandomProvider rng = RandomSource.create(data.getSource());
        final UniformRandomProvider generator = originalSource.create(originalSeed, originalArgs);
        Assertions.assertEquals(generator.getClass(), rng.getClass());
    }",ProvidersCommonParametricTest::testFactoryCreateMethod_1_oe
rng_8_1,"@ParameterizedTest
    @MethodSource(""getProvidersTestData"")
    void testFactoryCreateMethodWithSeed_1_oe(ProvidersList.Data data) {
        final RandomSource originalSource = data.getSource();
        final Object originalSeed = data.getSeed();
        final Object[] originalArgs = data.getArgs();
        final UniformRandomProvider generator = originalSource.create(originalSeed, originalArgs);
        @SuppressWarnings(""deprecation"")
        final UniformRandomProvider rng1 = RandomSource.create(originalSource, originalSeed, originalArgs);
        Assertions.assertEquals(rng1.getClass(), generator.getClass());
    }",ProvidersCommonParametricTest::testFactoryCreateMethodWithSeed_1_oe
