id,test_prefix,test_name
asyn_35,"@Test(enabled = false)
  public void httpToHttpsRedirect_oe() throws Exception {
    redirectDone.getAndSet(false);

    AsyncHttpClientConfig cg = config()
            .setMaxRedirects(5)
            .setFollowRedirect(true)
            .setUseInsecureTrustManager(true)
            .build();
    try (AsyncHttpClient c = asyncHttpClient(cg)) {
      Response response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", getTargetUrl2()).execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);
      assertEquals(response.getHeader(""X-httpToHttps""), ""PASS"");
    }
  }",HttpToHttpsRedirectTest::httpToHttpsRedirect_oe
asyn_36,"@Test(enabled = false)
  public void httpToHttpsProperConfig_oe() throws Exception {
    redirectDone.getAndSet(false);

    AsyncHttpClientConfig cg = config()
            .setMaxRedirects(5)
            .setFollowRedirect(true)
            .setUseInsecureTrustManager(true)
            .build();
    try (AsyncHttpClient c = asyncHttpClient(cg)) {
      Response response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", getTargetUrl2() + ""/test2"").execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);
      assertEquals(response.getHeader(""X-httpToHttps""), ""PASS"");

      // Test if the internal channel is downgraded to clean http.
      response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", getTargetUrl2() + ""/foo2"").execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);
      assertEquals(response.getHeader(""X-httpToHttps""), ""PASS"");
    }
  }",HttpToHttpsRedirectTest::httpToHttpsProperConfig_oe
asyn_37,"@Test(enabled = false)
  public void relativeLocationUrl_oe() throws Exception {
    redirectDone.getAndSet(false);

    AsyncHttpClientConfig cg = config()
            .setMaxRedirects(5)
            .setFollowRedirect(true)
            .setUseInsecureTrustManager(true)
            .build();
    try (AsyncHttpClient c = asyncHttpClient(cg)) {
      Response response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", ""/foo/test"").execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);
      assertEquals(response.getUri().toString(), getTargetUrl());
    }
  }",HttpToHttpsRedirectTest::relativeLocationUrl_oe
asyn_55,"@Test(groups = ""online"")
  public void asyncOptionsTest_oe() throws Throwable {

    withClient().run(client ->
      withServer(server).run(server -> {

        final AtomicReference<HttpHeaders> responseHeaders = new AtomicReference<>();

        // Some responses contain the TRACE method, some do not - account for both
          // FIXME: Actually refactor this test to account for both cases
        final String[] expected = {""GET"", ""HEAD"", ""OPTIONS"", ""POST""};
        final String[] expectedWithTrace = {""GET"", ""HEAD"", ""OPTIONS"", ""POST"", ""TRACE""};
        Future<String> f = client.prepareOptions(""http://www.apache.org/"").execute(new AsyncHandlerAdapter() {

          @Override
          public State onHeadersReceived(HttpHeaders headers) {
            responseHeaders.set(headers);
            return State.ABORT;
          }

          @Override
          public String onCompleted() {
            return ""OK"";
          }
        });

        f.get(20, TimeUnit.SECONDS);
        HttpHeaders h = responseHeaders.get();
        assertNotNull(h);
        String[] values = h.get(ALLOW).split("",|, "");
          assertNotNull(values);
        // Some responses contain the TRACE method, some do not - account for both
        assert(values.length == expected.length || values.length == expectedWithTrace.length);
        Arrays.sort(values);
        // Some responses contain the TRACE method, some do not - account for both
          if(values.length == expected.length) {
              assertEquals(values, expected);
          } else {
              assertEquals(values, expectedWithTrace);
          }
      }));
  }",AsyncStreamHandlerTest::asyncOptionsTest_oe
asyn_62,"@Test(groups = ""online"", enabled = false)
  public void redirected302Test_oe() throws Exception {
    isSet.getAndSet(false);

    try (AsyncHttpClient c = asyncHttpClient(config().setFollowRedirect(true))) {
      Response response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", ""http://www.google.com/"").execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);

      String baseUrl = getBaseUrl(response.getUri());
      assertTrue(baseUrl.startsWith(""http://www.google.""), ""response does not show redirection to a google subdomain, got "" + baseUrl);
    }
  }",Relative302Test::redirected302Test_oe
asyn_63,"@Test(enabled = false)
  public void redirected302InvalidTest_oe() throws Exception {
    isSet.getAndSet(false);

    Exception e = null;

    try (AsyncHttpClient c = asyncHttpClient(config().setFollowRedirect(true))) {
      c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", String.format(""http://localhost:%d/"", port2)).execute().get();
    } catch (ExecutionException ex) {
      e = ex;
    }

    assertNotNull(e);
    Throwable cause = e.getCause();
    assertTrue(cause instanceof ConnectException);
    assertTrue(cause.getMessage().contains("":"" + port2));
  }",Relative302Test::redirected302InvalidTest_oe
asyn_64,"@Test(enabled = false)
  public void absolutePathRedirectTest_oe() throws Exception {
    isSet.getAndSet(false);

    try (AsyncHttpClient c = asyncHttpClient(config().setFollowRedirect(true))) {
      String redirectTarget = ""/bar/test"";
      String destinationUrl = new URI(getTargetUrl()).resolve(redirectTarget).toString();

      Response response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", redirectTarget).execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);
      assertEquals(response.getUri().toString(), destinationUrl);

      logger.debug(""{} was redirected to {}"", redirectTarget, destinationUrl);
    }
  }",Relative302Test::absolutePathRedirectTest_oe
asyn_65,"@Test(enabled = false)
  public void relativePathRedirectTest_oe() throws Exception {
    isSet.getAndSet(false);

    try (AsyncHttpClient c = asyncHttpClient(config().setFollowRedirect(true))) {
      String redirectTarget = ""bar/test1"";
      String destinationUrl = new URI(getTargetUrl()).resolve(redirectTarget).toString();

      Response response = c.prepareGet(getTargetUrl()).setHeader(""X-redirect"", redirectTarget).execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);
      assertEquals(response.getUri().toString(), destinationUrl);

      logger.debug(""{} was redirected to {}"", redirectTarget, destinationUrl);
    }
  }",Relative302Test::relativePathRedirectTest_oe
asyn_87,"@Test(groups = ""online"", enabled = false)
  public void redirected302Test_oe() throws Exception {
    isSet.getAndSet(false);
    try (AsyncHttpClient c = asyncHttpClient()) {
      Response response = c.prepareGet(getTargetUrl()).setFollowRedirect(true).setHeader(""X-redirect"", ""https://www.microsoft.com/"").execute().get();

      assertNotNull(response);
      assertEquals(response.getStatusCode(), 200);

      String anyMicrosoftPage = ""https://www.microsoft.com[^:]*:443"";
      String baseUrl = getBaseUrl(response.getUri());

      assertTrue(baseUrl.matches(anyMicrosoftPage), ""response does not show redirection to "" + anyMicrosoftPage);
    }
  }",PerRequestRelative302Test::redirected302Test_oe
asyn_88,"@Test(groups = ""online"", enabled = false)
  public void notRedirected302Test_oe() throws Exception {
    isSet.getAndSet(false);
    try (AsyncHttpClient c = asyncHttpClient(config().setFollowRedirect(true))) {
      Response response = c.prepareGet(getTargetUrl()).setFollowRedirect(false).setHeader(""X-redirect"", ""http://www.microsoft.com/"").execute().get();
      assertNotNull(response);
      assertEquals(response.getStatusCode(), 302);
    }
  }",PerRequestRelative302Test::notRedirected302Test_oe
