id,test_prefix,test_name
imag_74_1,"    @Test
    public void testGetColorBufferedImageThrowsIllegalArgumentException_1_oe() {
        final RgbBufferedImageFactory rgbBufferedImageFactory = new RgbBufferedImageFactory();

        try {
            rgbBufferedImageFactory.getColorBufferedImage(0, 0, true);
            fail(""Expecting exception: IllegalArgumentException"");
    }
    }
",RgbBufferedImageFactoryTest::testGetColorBufferedImageThrowsIllegalArgumentException_1_oe
imag_101_1,"  @Test
  public void testFailsToCreateDataParserIndexedThrowsArrayIndexOutOfBoundsException_1_oe() {
      final byte[] byteArray = new byte[24];
      try {
        new DataParserIndexed(byteArray);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
  }
  }
",DataParserIndexedTest::testFailsToCreateDataParserIndexedThrowsArrayIndexOutOfBoundsException_1_oe
imag_104_1,"    @Test
    public void test_1_oe() throws Exception {
        final PngImageParser pngImageParser = new PngImageParser();
        final List<File> images = getPngImages();
        for (final File imageFile : images) {

            try {
                if (isInvalidPNGTestFile(imageFile)) {
                    continue;
                }

                Debug.debug(""imageFile"", imageFile);
                // Debug.debug();

                // params.put(ImagingConstants.PARAM_KEY_VERBOSE,
                // Boolean.TRUE);

                final BufferedImage image = pngImageParser.getBufferedImage(imageFile, new PngImagingParameters());
                assertNotNull(image);
    }
    }
    }
",PngWriteForceTrueColorText::test_1_oe
imag_104_2,"    @Test
    public void test_2_oe() throws Exception {
        final PngImageParser pngImageParser = new PngImageParser();
        final List<File> images = getPngImages();
        for (final File imageFile : images) {

            try {
                if (isInvalidPNGTestFile(imageFile)) {
                    continue;
                }

                Debug.debug(""imageFile"", imageFile);
                // Debug.debug();

                // params.put(ImagingConstants.PARAM_KEY_VERBOSE,
                // Boolean.TRUE);

                final BufferedImage image = pngImageParser.getBufferedImage(imageFile, new PngImagingParameters());
                // removed other assertion

                final File outFile = File.createTempFile(imageFile.getName() + ""."", "".gif"");
                // Debug.debug(""outFile"", outFile);

                final PngImagingParameters params = new PngImagingParameters();
                params.setForceTrueColor(Boolean.TRUE);
                try (FileOutputStream fos = new FileOutputStream(outFile)) {
                    pngImageParser.writeImage(image, fos, params);
                }

                final BufferedImage image2 = pngImageParser.getBufferedImage(outFile, new PngImagingParameters());
                assertNotNull(image2);
    }
    }
    }
",PngWriteForceTrueColorText::test_2_oe
imag_105_3,"  @Test
  void testWriteWithPredictor_3_oe() {
    int[] argb = populateARGB();

    // Test the RGB (no alpha) case ---------------------
    BufferedImage bImage = new BufferedImage(256, 256, BufferedImage.TYPE_INT_RGB);
    bImage.setRGB(0, 0, 256, 256, argb, 0, 256);

    File tempFile = null;

    try {
      tempFile = File.createTempFile(""PngWritePredictorRGB"", "".png"");
    } catch (IOException ioex) {
      // removed other assertion
    }
    PngImagingParameters params = new PngImagingParameters();
    params.setPredictorEnabled(true);
    PngImageParser parser = new PngImageParser();
    try ( FileOutputStream fos = new FileOutputStream(tempFile);  BufferedOutputStream bos = new BufferedOutputStream(fos)) {
      parser.writeImage(bImage, bos, params);
      bos.flush();
    } catch (IOException | ImageWriteException ex) {
      // removed other assertion
    }

    try {
      int[] brgb = new int[256 * 256];
      bImage = ImageIO.read(tempFile);
      bImage.getRGB(0, 0, 256, 256, brgb, 0, 256);
      assertArrayEquals(argb, brgb, ""Round trip for RGB failed"");
  }
  }
",PngWritePredictorTest::testWriteWithPredictor_3_oe
imag_105_6,"  @Test
  void testWriteWithPredictor_6_oe() {
    int[] argb = populateARGB();

    // Test the RGB (no alpha) case ---------------------
    BufferedImage bImage = new BufferedImage(256, 256, BufferedImage.TYPE_INT_RGB);
    bImage.setRGB(0, 0, 256, 256, argb, 0, 256);

    File tempFile = null;

    try {
      tempFile = File.createTempFile(""PngWritePredictorRGB"", "".png"");
    } catch (IOException ioex) {
      // removed other assertion
    }
    PngImagingParameters params = new PngImagingParameters();
    params.setPredictorEnabled(true);
    PngImageParser parser = new PngImageParser();
    try ( FileOutputStream fos = new FileOutputStream(tempFile);  BufferedOutputStream bos = new BufferedOutputStream(fos)) {
      parser.writeImage(bImage, bos, params);
      bos.flush();
    } catch (IOException | ImageWriteException ex) {
      // removed other assertion
    }

    try {
      int[] brgb = new int[256 * 256];
      bImage = ImageIO.read(tempFile);
      bImage.getRGB(0, 0, 256, 256, brgb, 0, 256);
      // removed other assertion
    } catch (IOException ex) {
      // removed other assertion
    }

     // Test the ARGB (some semi-transparent alpha) case ---------------------
    for (int i = 0; i < 256; i++) {
      argb[i * 256 + i] &= 0x88ffffff;
    }
    bImage = new BufferedImage(256, 256, BufferedImage.TYPE_INT_ARGB);
    bImage.setRGB(0, 0, 256, 256, argb, 0, 256);
    try ( FileOutputStream fos = new FileOutputStream(tempFile);  BufferedOutputStream bos = new BufferedOutputStream(fos)) {
      parser.writeImage(bImage, bos, params);
      bos.flush();
    } catch (IOException | ImageWriteException ex) {
      // removed other assertion
    }
    try {
      int[] brgb = new int[256 * 256];
      bImage = ImageIO.read(tempFile);
      bImage.getRGB(0, 0, 256, 256, brgb, 0, 256);
      assertArrayEquals(argb, brgb, ""Round trip for ARGB failed"");
  }
  }
",PngWritePredictorTest::testWriteWithPredictor_6_oe
imag_120_1,"    @Test
    public void testFilterWithNegativeAndNegative_1_oe() {
        final byte[] byteArray = ImagingConstants.EMPTY_BYTE_ARRAY;
        final TransparencyFilterIndexedColor transparencyFilterIndexedColor = new TransparencyFilterIndexedColor(byteArray);

        try {
            transparencyFilterIndexedColor.filter((-416), (-398));
            fail(""Expecting exception: Exception"");
    }
    }
",TransparencyFilterIndexedColorTest::testFilterWithNegativeAndNegative_1_oe
imag_133_1,"    @Test
    public void testCreatesPngChunkText_1_oe() {
        final byte[] byteArray = ImagingConstants.EMPTY_BYTE_ARRAY;
        try {
            new PngChunkText(1214, 1214, 0, byteArray);
            fail(""Expecting exception: Exception"");
    }
    }
",PngChunkTextTest::testCreatesPngChunkText_1_oe
imag_145_1,"    @Test
    public void test_1_oe() {
        // These TIFF sample data includes files that contain known
        // floating-point values in various formats.  We know the range
        // of values from inspection using separate utilies. This
        // test verifies that the data can be fetched successfully.
        //   Note that when evaluating the range of values in a TIFF file,
        // the photometric interpreter does not include the special no-data
        // code in the tabulation.  If you have a file that does not
        // define a no-data value, just use Float.NaN for testing purposes.
        try {
            // Test the satellite-derived cloud imagery file -----------------------------
            // We know from inspection that this sample file contains values
            // in the range 0 to 1 and uses 9999 as a ""no-data"" value.
            File target = getTiffFile(""Sample64BitFloatingPointPix451x337.tiff"");
            PhotometricInterpreterFloat pInterp = readAndInterpretTIFF(target, 0f, 1f, 9999f);
            if (pInterp == null) {
                fail(""Failed to read image "" + target.getAbsolutePath());
    }
    }
    }
",TiffFloatingPointReadTest::test_1_oe
imag_145_2,"    @Test
    public void test_2_oe() {
        // These TIFF sample data includes files that contain known
        // floating-point values in various formats.  We know the range
        // of values from inspection using separate utilies. This
        // test verifies that the data can be fetched successfully.
        //   Note that when evaluating the range of values in a TIFF file,
        // the photometric interpreter does not include the special no-data
        // code in the tabulation.  If you have a file that does not
        // define a no-data value, just use Float.NaN for testing purposes.
        try {
            // Test the satellite-derived cloud imagery file -----------------------------
            // We know from inspection that this sample file contains values
            // in the range 0 to 1 and uses 9999 as a ""no-data"" value.
            File target = getTiffFile(""Sample64BitFloatingPointPix451x337.tiff"");
            PhotometricInterpreterFloat pInterp = readAndInterpretTIFF(target, 0f, 1f, 9999f);
            if (pInterp == null) {
                // removed other assertion
            }
            float minVal = pInterp.getMinFound();
            float maxVal = pInterp.getMaxFound();
            boolean testCondition = 0.0 <= minVal && minVal <= 1.0 && 0.0 <= maxVal && maxVal <= 1.0;
            assertTrue(testCondition, ""Min,Max values not in range 0 to 1: "" + minVal + "", "" + maxVal);
    }
    }
",TiffFloatingPointReadTest::test_2_oe
imag_145_3,"    @Test
    public void test_3_oe() {
        // These TIFF sample data includes files that contain known
        // floating-point values in various formats.  We know the range
        // of values from inspection using separate utilies. This
        // test verifies that the data can be fetched successfully.
        //   Note that when evaluating the range of values in a TIFF file,
        // the photometric interpreter does not include the special no-data
        // code in the tabulation.  If you have a file that does not
        // define a no-data value, just use Float.NaN for testing purposes.
        try {
            // Test the satellite-derived cloud imagery file -----------------------------
            // We know from inspection that this sample file contains values
            // in the range 0 to 1 and uses 9999 as a ""no-data"" value.
            File target = getTiffFile(""Sample64BitFloatingPointPix451x337.tiff"");
            PhotometricInterpreterFloat pInterp = readAndInterpretTIFF(target, 0f, 1f, 9999f);
            if (pInterp == null) {
                // removed other assertion
            }
            float minVal = pInterp.getMinFound();
            float maxVal = pInterp.getMaxFound();
            boolean testCondition = 0.0 <= minVal && minVal <= 1.0 && 0.0 <= maxVal && maxVal <= 1.0;
            // removed other assertion
            assertTrue(minVal <= maxVal, ""Min Value not <= maxVal: "" + minVal + "", "" + maxVal);
    }
    }
",TiffFloatingPointReadTest::test_3_oe
imag_145_4,"    @Test
    public void test_4_oe() {
        // These TIFF sample data includes files that contain known
        // floating-point values in various formats.  We know the range
        // of values from inspection using separate utilies. This
        // test verifies that the data can be fetched successfully.
        //   Note that when evaluating the range of values in a TIFF file,
        // the photometric interpreter does not include the special no-data
        // code in the tabulation.  If you have a file that does not
        // define a no-data value, just use Float.NaN for testing purposes.
        try {
            // Test the satellite-derived cloud imagery file -----------------------------
            // We know from inspection that this sample file contains values
            // in the range 0 to 1 and uses 9999 as a ""no-data"" value.
            File target = getTiffFile(""Sample64BitFloatingPointPix451x337.tiff"");
            PhotometricInterpreterFloat pInterp = readAndInterpretTIFF(target, 0f, 1f, 9999f);
            if (pInterp == null) {
                // removed other assertion
            }
            float minVal = pInterp.getMinFound();
            float maxVal = pInterp.getMaxFound();
            boolean testCondition = 0.0 <= minVal && minVal <= 1.0 && 0.0 <= maxVal && maxVal <= 1.0;
            // removed other assertion
            // removed other assertion

            // To test the sub-image logic, read the full raster and then
            // the sub-raster.  Compare the results.  We know from inspection
            // that the source file is organized using strips of 2 rows each.
            // The source file is of dimensions 451x337.
            // The dimensions of the sub-image are arbitrary
            TiffRasterData fullRaster = readRasterFromTIFF(target, new TiffImagingParameters());
            int height = fullRaster.getHeight();
            int width  = fullRaster.getWidth();
            // checks based on the 2-rows per strip model
            checkSubImage(target, fullRaster, 17, 17, 200, 200);
            checkSubImage(target, fullRaster, 1, 3, width-2, 1);
            checkSubImage(target, fullRaster, 1, 3, width-2, 3);
            checkSubImage(target, fullRaster, 1, 4, width-2, 1);
            checkSubImage(target, fullRaster, 1, 4, width-2, 3);
            // check the 4 edges
            checkSubImage(target, fullRaster, 0, 0, width, 1);         // bottom row
            checkSubImage(target, fullRaster, 0, 0, 1, height);        // left column
            checkSubImage(target, fullRaster, 0, height-1, width, 1);  // top row
            checkSubImage(target, fullRaster, width-1, 0, 1, height);  // right column

            // test along the main diagonal and a parallel that reaches the top-right corner
            final int s = width-height;
            for(int i=0; i<height-8; i++){
                checkSubImage(target, fullRaster, i, i, 8, 8);
                checkSubImage(target, fullRaster, i+1, i, 8, 8);
            }

            // now read the entire image
            checkSubImage(target, fullRaster, 0, 0, width, height);

            // Test the USGS overview file ------------------------------
            // We know from inspection that this sample file contains values
            // in the range -2 to 62 and uses -99999 as a ""no-data"" value.
            // The file is organized using tiles of size 128-by-128.
            // and that the overall image size is 338-by-338.
            target = getTiffFile(""USGS_13_n38w077_dir5.tiff"");
            pInterp = readAndInterpretTIFF(target, -2f, 62f, -99999f);
            if (pInterp == null) {
                fail(""Failed to read image "" + target.getAbsolutePath());
    }
    }
    }
",TiffFloatingPointReadTest::test_4_oe
