id,test_prefix,test_name
geom_left_1_2,"// removed other assertion

        Assertions.assertEquals(1, tree.getSize(), eps);
",EuclideanIOTestUtils::assertCube_2_oe
geom_left_1_3,"// removed other assertion

        // removed other assertion
        Assertions.assertEquals(6, tree.getBoundarySize(), eps);
",EuclideanIOTestUtils::assertCube_3_oe
geom_left_1_4,"// removed other assertion

        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.ZERO, tree.getCentroid(), eps);
",EuclideanIOTestUtils::assertCube_4_oe
geom_left_1_5,"// removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(tree, RegionLocation.INSIDE, Vector3D.ZERO, Vector3D.of(0.25, 0, 0), Vector3D.of(-0.25, 0, 0), Vector3D.of(0, 0.25, 0), Vector3D.of(0, -0.25, 0), Vector3D.of(0, 0, 0.25), Vector3D.of(0, 0, -0.25));
",EuclideanIOTestUtils::assertCube_5_oe
geom_left_1_6,"// removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(tree, RegionLocation.BOUNDARY, Vector3D.of(-0.5, -0.5, -0.5), Vector3D.of(-0.5, -0.5, +0.5), Vector3D.of(-0.5, +0.5, -0.5), Vector3D.of(-0.5, +0.5, +0.5), Vector3D.of(+0.5, -0.5, -0.5), Vector3D.of(+0.5, -0.5, +0.5), Vector3D.of(+0.5, +0.5, -0.5), Vector3D.of(+0.5, +0.5, +0.5));
",EuclideanIOTestUtils::assertCube_6_oe
geom_left_1_7,"// removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(tree, RegionLocation.OUTSIDE, Vector3D.of(0.5, 0.5, 1), Vector3D.of(0.5, 0.5, -1), Vector3D.of(0.5, 1, 0.5), Vector3D.of(0.5, -1, 0.5), Vector3D.of(1, 0.5, 0.5), Vector3D.of(-1, 0.5, 0.5));
",EuclideanIOTestUtils::assertCube_7_oe
geom_left_2_2,"// removed other assertion

        Assertions.assertEquals(0.11509505362599505, tree.getSize(), eps);
",EuclideanIOTestUtils::assertCubeMinusSphere_2_oe
geom_left_2_3,"// removed other assertion

        // removed other assertion
        Assertions.assertEquals(4.585561662505128, tree.getBoundarySize(), eps);
",EuclideanIOTestUtils::assertCubeMinusSphere_3_oe
geom_left_2_4,"// removed other assertion

        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.ZERO, tree.getCentroid(), eps);
",EuclideanIOTestUtils::assertCubeMinusSphere_4_oe
geom_left_2_5,"// removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(tree, RegionLocation.INSIDE, Vector3D.of(0.45, 0.45, 0.45), Vector3D.of(0.45, 0.45, -0.45), Vector3D.of(0.45, -0.45, 0.45), Vector3D.of(0.45, -0.45, -0.45), Vector3D.of(-0.45, 0.45, 0.45), Vector3D.of(-0.45, 0.45, -0.45), Vector3D.of(-0.45, -0.45, 0.45), Vector3D.of(-0.45, -0.45, -0.45));
",EuclideanIOTestUtils::assertCubeMinusSphere_5_oe
geom_left_2_6,"// removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(tree, RegionLocation.BOUNDARY, Vector3D.of(-0.5, -0.5, -0.5), Vector3D.of(-0.5, -0.5, +0.5), Vector3D.of(-0.5, +0.5, -0.5), Vector3D.of(-0.5, +0.5, +0.5), Vector3D.of(+0.5, -0.5, -0.5), Vector3D.of(+0.5, -0.5, +0.5), Vector3D.of(+0.5, +0.5, -0.5), Vector3D.of(+0.5, +0.5, +0.5));
",EuclideanIOTestUtils::assertCubeMinusSphere_6_oe
geom_left_2_7,"// removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(tree, RegionLocation.OUTSIDE, Vector3D.ZERO, Vector3D.of(0.5, 0.5, 1), Vector3D.of(0.5, 0.5, -1), Vector3D.of(0.5, 1, 0.5), Vector3D.of(0.5, -1, 0.5), Vector3D.of(1, 0.5, 0.5), Vector3D.of(-1, 0.5, 0.5));
",EuclideanIOTestUtils::assertCubeMinusSphere_7_oe
geom_left_3_1,"public static void assertFacetVertices_1_oe(final FacetDefinition facet, final List<Vector3D> expectedVertices, final double eps) { List<Vector3D> vertices = facet.getVertices();
}
",EuclideanIOTestUtils::assertFacetVertices_1_oe
geom_left_3_2,"// removed other assertion
        Assertions.assertEquals(expectedVertices.size(), vertices.size());
",EuclideanIOTestUtils::assertFacetVertices_2_oe
geom_left_3_3,"// removed other assertion
        // removed other assertion

        for (int i = 0; i < expectedVertices.size(); ++i) {
            EuclideanTestUtils.assertCoordinatesEqual(expectedVertices.get(i), facet.getVertices().get(i), eps);
}
",EuclideanIOTestUtils::assertFacetVertices_3_oe
geom_left_4_2,"// removed other assertion

        if (expectedNormal == null) {
            Assertions.assertNull(facet.getNormal(), ""Expected facet normal to be null"");
}
",EuclideanIOTestUtils::assertFacetVerticesAndNormal_2_oe
geom_left_4_3,"// removed other assertion

        if (expectedNormal == null) {
            // removed other assertion
        } else {
            EuclideanTestUtils.assertCoordinatesEqual(expectedNormal, facet.getNormal(), eps);
}
",EuclideanIOTestUtils::assertFacetVerticesAndNormal_3_oe
geom_left_13_1,"private void testReadWriteWithPath_1_oe(final GeometryFormat fmt, final Path path,
            final ReadFn<Path> readFn, final WriteFn<Path> writeFn,
            final RegionBSPTree3D expected) throws IOException {

        final Path tmp = Files.createTempFile(""tmp"", ""."" + fmt.getDefaultFileExtension());

        final BoundarySource3D orig = readFn.read(fmt, path);
        assertRegion(expected, orig);
}
",IO3DTest::testReadWriteWithPath_1_oe
geom_left_13_2,"private void testReadWriteWithPath_2_oe(final GeometryFormat fmt, final Path path,
            final ReadFn<Path> readFn, final WriteFn<Path> writeFn,
            final RegionBSPTree3D expected) throws IOException {

        final Path tmp = Files.createTempFile(""tmp"", ""."" + fmt.getDefaultFileExtension());

        final BoundarySource3D orig = readFn.read(fmt, path);
        // removed other assertion

        writeFn.write(orig, fmt, tmp);

        final BoundarySource3D result = readFn.read(fmt, tmp);
        assertRegion(expected, result);
}
",IO3DTest::testReadWriteWithPath_2_oe
geom_left_14_1,"private void testReadWriteWithUrl_1_oe(final GeometryFormat fmt, final URL url,
            final ReadFn<URL> readFn, final WriteFn<Path> writeFn,
            final RegionBSPTree3D expected) throws IOException {

        final Path tmp = Files.createTempFile(""tmp"", ""."" + fmt);

        final BoundarySource3D orig = readFn.read(fmt, url);
        assertRegion(expected, orig);
}
",IO3DTest::testReadWriteWithUrl_1_oe
