id,test_prefix,test_name
rng_left_89_1,"@ParameterizedTest
    @MethodSource(""getList"")
    void testUniformNextBytesFullBuffer_1_oe(UniformRandomProvider generator) {
        // Value chosen to exercise all the code lines in the
        // ""nextBytes"" methods.
        final int size = 23;
        final byte[] buffer = new byte[size];

        final Runnable nextMethod = new Runnable() {
            @Override
            public void run() {
                generator.nextBytes(buffer);
            }
        };

        Assertions.assertTrue(isUniformNextBytes(buffer, 0, size, nextMethod), generator::toString);
    }
",ProvidersCommonParametricTest::testUniformNextBytesFullBuffer_1_oe
rng_left_122_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo64StarStar(new int[] {0x012de1ba}), SEED_SIZE, SEED_SIZE);
    }
",XoRoShiRo64StarStarTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_127_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo128StarStar(new int[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo128StarStarTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_134_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo128Plus(new int[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo128PlusTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_143_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo64Star(new int[] {0x012de1ba}), SEED_SIZE, SEED_SIZE);
    }
",XoRoShiRo64StarTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_161_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo128PlusPlus(new int[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo128PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_192_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo128StarStar(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoRoShiRo128StarStarTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_199_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoRoShiRo128PlusPlus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoRoShiRo128PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_207_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo256PlusPlus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo256PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_214_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512PlusPlus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo512PlusPlusTest::testConstructorWithoutFullLengthSeed_1_oe
rng_left_221_1,"@Test
    void testConstructorWithoutFullLengthSeed_1_oe() {
        // Hit the case when the input seed is self-seeded when not full length
        RandomAssert.assertNextLongNonZeroOutput(new XoShiRo512Plus(new long[] {SEED[0]}), SEED_SIZE, SEED_SIZE);
    }
",XoShiRo512PlusTest::testConstructorWithoutFullLengthSeed_1_oe
