id,test_prefix,test_name
lang_80_1,"    @Test
    public void testToCharset_Charset_1_oe() {
        Assertions.assertEquals(Charset.defaultCharset(), Charsets.toCharset((Charset) null));
    }
",CharsetsTestCase::testToCharset_Charset_1_oe
lang_80_2,"    @Test
    public void testToCharset_Charset_2_oe() {
        // removed other assertion
        Assertions.assertEquals(Charset.defaultCharset(), Charsets.toCharset(Charset.defaultCharset()));
    }
",CharsetsTestCase::testToCharset_Charset_2_oe
lang_80_3,"    @Test
    public void testToCharset_Charset_3_oe() {
        // removed other assertion
        // removed other assertion
        Assertions.assertEquals(StandardCharsets.UTF_8, Charsets.toCharset(StandardCharsets.UTF_8));
    }
",CharsetsTestCase::testToCharset_Charset_3_oe
lang_81_1,"    @Test
    public void testToCharset_String_1_oe() {
        Assertions.assertEquals(Charset.defaultCharset(), Charsets.toCharset((String) null));
    }
",CharsetsTestCase::testToCharset_String_1_oe
lang_81_2,"    @Test
    public void testToCharset_String_2_oe() {
        // removed other assertion
        Assertions.assertEquals(Charset.defaultCharset(), Charsets.toCharset(Charset.defaultCharset().name()));
    }
",CharsetsTestCase::testToCharset_String_2_oe
lang_81_3,"    @Test
    public void testToCharset_String_3_oe() {
        // removed other assertion
        // removed other assertion
        Assertions.assertEquals(StandardCharsets.UTF_8, Charsets.toCharset(""UTF-8""));
    }
",CharsetsTestCase::testToCharset_String_3_oe
lang_82_1,"    @Test
    public void testToCharsetName_1_oe() {
        Assertions.assertEquals(Charset.defaultCharset().name(), Charsets.toCharsetName((String) null));
    }
",CharsetsTestCase::testToCharsetName_1_oe
lang_82_2,"    @Test
    public void testToCharsetName_2_oe() {
        // removed other assertion
        Assertions.assertEquals(""UTF-8"", Charsets.toCharsetName(""UTF-8""));
    }
",CharsetsTestCase::testToCharsetName_2_oe
lang_83_1,"    @Test
    public void test_getEnumMap_1_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        assertEquals(""{RED=RED, AMBER=AMBER, GREEN=GREEN}"", test.toString(), ""getEnumMap not created correctly"");
    }
",EnumUtilsTest::test_getEnumMap_1_oe
lang_83_2,"    @Test
    public void test_getEnumMap_2_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        assertEquals(3, test.size());
    }
",EnumUtilsTest::test_getEnumMap_2_oe
lang_83_3,"    @Test
    public void test_getEnumMap_3_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        assertTrue(test.containsKey(""RED""));
    }
",EnumUtilsTest::test_getEnumMap_3_oe
lang_83_4,"    @Test
    public void test_getEnumMap_4_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.RED, test.get(""RED""));
    }
",EnumUtilsTest::test_getEnumMap_4_oe
lang_83_5,"    @Test
    public void test_getEnumMap_5_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(test.containsKey(""AMBER""));
    }
",EnumUtilsTest::test_getEnumMap_5_oe
lang_83_6,"    @Test
    public void test_getEnumMap_6_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.AMBER, test.get(""AMBER""));
    }
",EnumUtilsTest::test_getEnumMap_6_oe
lang_83_7,"    @Test
    public void test_getEnumMap_7_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(test.containsKey(""GREEN""));
    }
",EnumUtilsTest::test_getEnumMap_7_oe
lang_83_8,"    @Test
    public void test_getEnumMap_8_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.GREEN, test.get(""GREEN""));
    }
",EnumUtilsTest::test_getEnumMap_8_oe
lang_83_9,"    @Test
    public void test_getEnumMap_9_oe() {
        final Map<String, Traffic> test = EnumUtils.getEnumMap(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertFalse(test.containsKey(""PURPLE""));
    }
",EnumUtilsTest::test_getEnumMap_9_oe
lang_84_1,"    @Test
    public void test_getEnumList_1_oe() {
        final List<Traffic> test = EnumUtils.getEnumList(Traffic.class);
        assertEquals(3, test.size());
    }
",EnumUtilsTest::test_getEnumList_1_oe
lang_84_2,"    @Test
    public void test_getEnumList_2_oe() {
        final List<Traffic> test = EnumUtils.getEnumList(Traffic.class);
        // removed other assertion
        assertEquals(Traffic.RED, test.get(0));
    }
",EnumUtilsTest::test_getEnumList_2_oe
lang_84_3,"    @Test
    public void test_getEnumList_3_oe() {
        final List<Traffic> test = EnumUtils.getEnumList(Traffic.class);
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.AMBER, test.get(1));
    }
",EnumUtilsTest::test_getEnumList_3_oe
lang_84_4,"    @Test
    public void test_getEnumList_4_oe() {
        final List<Traffic> test = EnumUtils.getEnumList(Traffic.class);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.GREEN, test.get(2));
    }
",EnumUtilsTest::test_getEnumList_4_oe
lang_85_1,"    @Test
    public void test_isValidEnum_1_oe() {
        assertTrue(EnumUtils.isValidEnum(Traffic.class, ""RED""));
    }
",EnumUtilsTest::test_isValidEnum_1_oe
lang_85_2,"    @Test
    public void test_isValidEnum_2_oe() {
        // removed other assertion
        assertTrue(EnumUtils.isValidEnum(Traffic.class, ""AMBER""));
    }
",EnumUtilsTest::test_isValidEnum_2_oe
lang_85_3,"    @Test
    public void test_isValidEnum_3_oe() {
        // removed other assertion
        // removed other assertion
        assertTrue(EnumUtils.isValidEnum(Traffic.class, ""GREEN""));
    }
",EnumUtilsTest::test_isValidEnum_3_oe
lang_85_4,"    @Test
    public void test_isValidEnum_4_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertFalse(EnumUtils.isValidEnum(Traffic.class, ""PURPLE""));
    }
",EnumUtilsTest::test_isValidEnum_4_oe
lang_85_5,"    @Test
    public void test_isValidEnum_5_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertFalse(EnumUtils.isValidEnum(Traffic.class, null));
    }
",EnumUtilsTest::test_isValidEnum_5_oe
lang_86_1,"    @Test
    public void test_isValidEnum_nullClass_1_oe() {
        assertThrows(NullPointerException.class, () -> EnumUtils.isValidEnum(null, ""PURPLE""));
    }
",EnumUtilsTest::test_isValidEnum_nullClass_1_oe
lang_87_1,"    @Test
    public void test_isValidEnumIgnoreCase_1_oe() {
        assertTrue(EnumUtils.isValidEnumIgnoreCase(Traffic.class, ""red""));
    }
",EnumUtilsTest::test_isValidEnumIgnoreCase_1_oe
lang_87_2,"    @Test
    public void test_isValidEnumIgnoreCase_2_oe() {
        // removed other assertion
        assertTrue(EnumUtils.isValidEnumIgnoreCase(Traffic.class, ""Amber""));
    }
",EnumUtilsTest::test_isValidEnumIgnoreCase_2_oe
lang_87_3,"    @Test
    public void test_isValidEnumIgnoreCase_3_oe() {
        // removed other assertion
        // removed other assertion
        assertTrue(EnumUtils.isValidEnumIgnoreCase(Traffic.class, ""grEEn""));
    }
",EnumUtilsTest::test_isValidEnumIgnoreCase_3_oe
lang_87_4,"    @Test
    public void test_isValidEnumIgnoreCase_4_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertFalse(EnumUtils.isValidEnumIgnoreCase(Traffic.class, ""purple""));
    }
",EnumUtilsTest::test_isValidEnumIgnoreCase_4_oe
lang_87_5,"    @Test
    public void test_isValidEnumIgnoreCase_5_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertFalse(EnumUtils.isValidEnumIgnoreCase(Traffic.class, null));
    }
",EnumUtilsTest::test_isValidEnumIgnoreCase_5_oe
lang_88_1,"    @Test
    public void test_isValidEnumIgnoreCase_nullClass_1_oe() {
        assertThrows(NullPointerException.class, () -> EnumUtils.isValidEnumIgnoreCase(null, ""PURPLE""));
    }
",EnumUtilsTest::test_isValidEnumIgnoreCase_nullClass_1_oe
lang_89_1,"    @Test
    public void test_getEnum_1_oe() {
        assertEquals(Traffic.RED, EnumUtils.getEnum(Traffic.class, ""RED""));
    }
",EnumUtilsTest::test_getEnum_1_oe
lang_89_2,"    @Test
    public void test_getEnum_2_oe() {
        // removed other assertion
        assertEquals(Traffic.AMBER, EnumUtils.getEnum(Traffic.class, ""AMBER""));
    }
",EnumUtilsTest::test_getEnum_2_oe
lang_89_3,"    @Test
    public void test_getEnum_3_oe() {
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.GREEN, EnumUtils.getEnum(Traffic.class, ""GREEN""));
    }
",EnumUtilsTest::test_getEnum_3_oe
lang_89_4,"    @Test
    public void test_getEnum_4_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertNull(EnumUtils.getEnum(Traffic.class, ""PURPLE""));
    }
",EnumUtilsTest::test_getEnum_4_oe
lang_89_5,"    @Test
    public void test_getEnum_5_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertNull(EnumUtils.getEnum(Traffic.class, null));
    }
",EnumUtilsTest::test_getEnum_5_oe
lang_90_1,"    @Test
    public void test_getEnum_nonEnumClass_1_oe() {
        final Class rawType = Object.class;
        assertNull(EnumUtils.getEnum(rawType, ""rawType""));
    }
",EnumUtilsTest::test_getEnum_nonEnumClass_1_oe
lang_91_1,"    @Test
    public void test_getEnum_nullClass_1_oe() {
        assertThrows(NullPointerException.class, () -> EnumUtils.getEnum((Class<Traffic>) null, ""PURPLE""));
    }
",EnumUtilsTest::test_getEnum_nullClass_1_oe
lang_92_1,"    @Test
    public void test_getEnum_defaultEnum_1_oe() {
        assertEquals(Traffic.RED, EnumUtils.getEnum(Traffic.class, ""RED"", Traffic.AMBER));
    }
",EnumUtilsTest::test_getEnum_defaultEnum_1_oe
lang_92_2,"    @Test
    public void test_getEnum_defaultEnum_2_oe() {
        // removed other assertion
        assertEquals(Traffic.AMBER, EnumUtils.getEnum(Traffic.class, ""AMBER"", Traffic.GREEN));
    }
",EnumUtilsTest::test_getEnum_defaultEnum_2_oe
lang_92_3,"    @Test
    public void test_getEnum_defaultEnum_3_oe() {
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.GREEN, EnumUtils.getEnum(Traffic.class, ""GREEN"", Traffic.RED));
    }
",EnumUtilsTest::test_getEnum_defaultEnum_3_oe
lang_92_4,"    @Test
    public void test_getEnum_defaultEnum_4_oe() {
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Traffic.AMBER, EnumUtils.getEnum(Traffic.class, ""PURPLE"", Traffic.AMBER));
    }
",EnumUtilsTest::test_getEnum_defaultEnum_4_oe
